contentId,catchphrase
2713439,시인의 산책길
127817,자연의 아름다움과 휴식 공간이 있는 수목원
2758134,1급수의 수질을 자랑하는 낚시터
2833855,한옥의 고풍과 현대의 모던함이 공존하는 카페
1144737,교동에 위치한 관광지와 음식을 즐기기 좋은 숙소
1019521,제주도의 토속 음식을 맛볼 수 있는 곳
1940446,다양한 문화와 예술 장르를 만날 수 있는 공간
2741558,맑은 계곡물에서 물놀이가 가능한 캠핑장
231917,조선 중기의 유명한 유학자인 조식 선생의 유적지
749216,붓꽃이 가득한 생태공원
130920,동식물의 생태를 체계적으로 학습할 수 있는 박물관
2495652,품격있는 객실에서 즐기는 평화로운 휴식
128574,전형적인 돌산의 특성을 보여주는 금전산
2720029,국내 왜가리와 백로 최대 서식지
2774566,이벤트를 하기 좋은 카누 전문 레저시설
1573523,초의선사의 다도정신을 기리는 초의문화제
2909098,반려견과 함께 수목원속 글램핑
1955608,조선 중기의 학자 송제민 등을 배향한 서원
2746451,45만평 규모의 골프장
3413023,보랏빛 파도가 넘실대는 허브정원
2907555,탄금호가 눈앞에 펼쳐지는 캠핑 바비큐장
3369522,대한민국 구석구석의 정보가 모아져 있는 우체국!
1998216,광장시장의 역사와 함께한 박가네 빈대떡
1862800,수산물을 전문적으로 파는 곳
2752525,시민들이 쉬어갈 수 있는 힐링공간
2863793,"프랑스 베이커리 학교 출신의 파티시에가 당일생산, 당일판매하는 베이커리카페"
125773,다사다난한 세월을 이겨낸 동해의 아름다운 사찰
2764158,역사와 전통이 살아있는 고택
593570,세상에 하나뿐인 마술같은 미술공연
2908129,학암포 해수욕장을 조망할 수 있는 곳
612352,맛깔나는 전통 음식이 가득한 거리
1892305,제주도 특색의 맛을 느낄 수 있는 한식당
2765504,별내동에 자리한 체육공원
2871850,가성비 좋고 다양한 음식이 있는 한식뷔페
130583,관람객들에게 색다른 경험을 선사하는 갤러리
1925658,우리 전통공예문화를 지키기 위해 설립한 전통박물관
791500,가장 오래된 목조건물
2961814,"한반도의 모든 길은 연천에서 시작된다, 연강 나룻길"
1344503,순천낙안읍성 안 숙소
496396,편리한 교통과 함께 전주의 문화를 즐길 수 있는  호텔
2734245,소중한 사람과 즐거운 시간을
1390155,설암 김필(1426∼1470)이 제자들을 가르치던 정자
2606117,반려동물과 아이와 함께 뛰노는 생태공원
1033368,파주 율곡습지공원에서 출발하는 코스
1270921,바다가 한눈에 펼쳐지다
2851591,여수에 위치한 백반 가정식집
741109,향기나는 동백나무가 가득한 수목원
1750879,충북 최초의 성공회 한옥성당
134704,백운호수에서 가장 오래된 전통을 자랑하는 한정식 맛집
2755697,3개의 전망대가 있는 망봉산 둘레길
2852538,가장 높이 올라가는 바이킹이 있는 놀이동산
2866581,깔끔한 쌈밥 맛집
2854436,옥천의 전통문화를 몸소 체험할 수 있는 곳
1886076,고인돌 유적과 여러 탑을 만나볼 수 있는 코스
2836533,뜨끈한 국물이 일품인 전통 순대국밥 맛집
2394381,상쾌함과 신선함으로 가득한 여행
2734940,"산책로와 자전거도로, 반려견 놀이터가 잘 조성된 수변공원"
2674014,상상 그 이상의 즐거움이 가득한 힐링 카약 파크
142970,제주 공항 인근 호텔
2844531,커피의 처음부터 끝까지
2762577,한탄강과 재인폭포 바로앞에 자리잡은 연천 복층펜션 & 글램핑장
2736392,부산항대교의 아름다운 야경을 조망할 수 있는 해변 공원
2766776,아름다운 정취를 느끼며 사랑하는 반려견과
2852581,곶자왈에 둘러쌓인 자연친화적 호텔
346660,유물이 있는 사찰
3407434,아이들이 뛰어놀기 좋은 공간
2032450,우리나라 남부의 난대 섬 지역
2843866,전층 테라스가 있는 베이커리 카페
800812,포근하고도 가슴 탁트이는 마을
507362,웰빙명품! 장단콩 세상!
2371879,"산과 바다의 진미, 30년 손맛 '남도 음식 명가'"
2760320,가족과 연인들이 즐기고 체험하는 별장
387673,영남알프스 아름다운 자연 속의 펜션
2779988,국내 최대 실내 멀티 클라이밍센터
232206,네팔 부부가 운영하는 네팔 음식 전문점
2835334,빵접시에 그림을 그릴 수 있는 카페
2740122,"강아지,아이들과 뛰어노는 캠핑장"
2863749,100% 순수 과일로 담아내는 건강한 디저트
319686,고려의 국사인 보조국사 지눌스님이 조각한 나무새가 날아와 불사의 터를 잡다
2755523,깨끗한 물이 흐르는 힐링하기 좋은 마을
3072228,삿갓을 쓰고 시를 지었던 방랑시인 김삿갓이 머물러 있는 곳
2737340,편백나무 숲속에서 즐기는 글램핑 공간
2729938,아이와 어른이 함께 자연을 즐기는 곳
2830140,칼칼한 김치와 촉촉한 보쌈 맛집
2894747,원두를 직접 선택할 수 있는 커피향이 좋은 카페
3056356,제주의 향토 발효주를 만드는 제조장
2605336,고려의 밤을 품다
2795855,"커피를 문화로 다가가는 곳, 커피문화를 체험하는 곳"
2849994,아름다운 노을을 볼 수 있는 제주 카페
135028,"얼큰하게 끓여 먹는 소곱창전골, 약수터식당"
2774288,섬진강 굽어보는 짜릿한 잔도
2846434,양념갈비가 맛있는 참숯 돼지갈비 전문점
2835777,도심을 떠나 휴식과 멋을 즐기는 브런치
2906041,은어튀김과 참게수제비를 먹을 수 있는 곳
2848929,"건강 음식 능이버섯과 토종닭, 오리백숙 전문점"
2782072,파충류를 알게 되는 생태박물관
2713396,19세기 중엽에 지은 강릉 함 씨의 집성촌
1923504,단대 호수의 풍경을 만끽할 수 있는 루프탑 카페
2891446,최고의 제빵 기능장이 만드는 베이커리 카페
2037274,전북 장수군에서 여름휴가 즐기기
2747488,반려견과 함께하는 즐거움의 공간
322806,지역민의 교육과 불법을 전파하기 위한 도심 속 포교당
126712,수도권에 위치한 우리나라 종합 테마파크
2759986,아이들을 창의적 인재로 성장할 수 있는 기회를 제공하는 곳
2873396,담백하고 깔끔한 24시 순댓국 맛집
2762692,전국 최대 규모의 무궁화동산
2930131,"아이와 어른, 친구와 연인이 함께 즐길 수 있는 실내 어드벤처 파크"
2993903,"가족, 연인과 함께 수목원의 밤을 즐겨보세요"
2666783,매월 마지막주 토요일의 문화공연
126770,창원시를 병풍처럼 감싸 안고 있는 산
2748177,다양한 체험 활동과 캠핑을 즐길 수 있는 곳
1988431,"서울 근교의 유럽형 승마클럽, 편안하고 품격있게 배우는 승마"
2851644,브런치가 맛있는 창고형 카페
2792784,지방의 수령이 공무를 처리하던 곳
2853521,용문산 관광단지 인근 보리밥 맛집
3370645,천혜의 환경을 경험할 수 있는 산 속에서 즐기는 캠핑
2830611,시흥의 대형 베이커리 카페
133654,함양의 전통 있는 갈빗집
2837937,오래된 노포 분위기의 삼각지 곱창 맛집
2872246,산과 강을 조망할 수 있는 전망 좋은 카페
2854371,시원하고 얼큰한 국물의 짬뽕 맛집
3000522,우주에 대한 꿈과 창의력을 키울수 있는 곳
2726718,아름다운 자연을 만끽하며 즐기는 캠핑
1986641,"김유정역,사골육수로 요리한 불고기맛집"
126071,"절벽, 원시림과 더불어 빼어난 자연 경관을 이루는 삼단 폭포"
2865136,당신의 봄에 즐거움을 켜라
131691,자연과 호흡하는 플라이낚시를 할 수 있는 곳
127254,문화재 보존과 예술 창작이 공존하는 마을
1997502,하늘과 바다가 맞닿은 푸른 남쪽 바다 남해펜션
578907,"욕쟁이 할머니 집, 동백식당"
3483221,하늘을 달리는 짜릿한 경험
3011170,기분좋게 만드는 달콤한 딸기향 가득한 사계절 체험농장
2906412,오산 한정식 레스토랑
2734929,천안에서 즐기는 잘 차려진 한정식 한 상
2753311,룸에서 보이는 바다 전망이 아주 좋은 곳
2828095,구성이 푸짐한 백반을 즐길 수 있는 곳
2788820,신선한 재료로 만드는 회전 초밥 전문점
2812230,계절 다과를 즐기는 편안한 분위기의 티 카페
2713259,경비행기로 푸른 하늘에서 즐기는 특별한 체험
2867231,소고기 불백이 푸짐하고 맛있는 곳
1933854,온 가족이 즐기는 농촌 체험 여행
1959509,차에 대한 모든 것이 있는 다구(茶具) 전문 박물관
2752803,옛 교정을 즐기며 감성 충만한 캠핑을!
2047762,소담스러운 한옥의 정취를 느낄 수 있는 곳
2781665,송정 구덕포의 아름다운 뷰를 즐길 수 있는 카페
2572372,위생적이고 영양 가득한 요리를 제공하는 식당
2841624,대구 앞산에 있는 대게 전문점
2748362,낙지 조형물 안에서 바라보는 무안의 노을빛 갯벌
1895710,감성숙소 펜션
2615443,조용하고 아담한 기린성당
130889,동아시아 미술품을 전시한 공간
2551472,휴식하기 좋은 공간
2832231,칼국수와 만두로 유명한 연화지 옆 맛집
3006513,"와, 여름이다! 물을 가르며 즐기는 여름 스포츠의 모든 것"
3065976,부암동의 고즈넉한 커피 전문점
812232,파주에 위치한 메기 매운탕 전문점
2732159,호국영웅의 숭고한 희생을 기리기 위한 공원
141236,충북 진천군 최대의 향토문화축제
130830,지역 주민들의 생활 문화공간
1608662,임진왜란 때 왜군이 부산진의 지성으로 쌓은 왜성
2591885,아이와 함께하는 신나는 놀이공간!
131785,국내 최고의 시설과 안전시설을 갖춘 대한민국 사격의 메카
2832988,바삭한 튀김옷을 입은 수제 돈까스 맛집
1394252,한옥에서 맛보는 정갈한 한정식
132395,쇼핑과 여가를 동시에 즐기는 지상복합상가
3347800,"자연의 선물, 꿀벌과 함께 찾아올 달디단 순간들"
140820,"섬, 그 바람의 울림!"
2850515,의림지 인근 짜장면 맛있는 중화요리 맛집
127074,오웬 선교사를 기념하기 위한 건물
615547,우리 고유의 전통을 체험하고 기억하는 박물관
2486105,아름다운 자연의 소리가 들려오는 펜션
2570382,반려견 동반이 가능한 바다가 보이는 펜션
686348,신선한 조개 요리를 맛볼 수 있는 곳
2891357,성수에서 이사온 뱅뱅사거리 샌드위치 핫플
2456704,"온도, 습도, 공기마저 완벽"
2554209,"철도의 역사, 문화, 기술과의 만남"
2914941,감성적인 분위기가 돋보이는 카페
2708324,전통문화체험을 할 수 있는 한옥 게스트하우스
2843519,맛 좋은 대게와 킹크랩 요리를 맛볼 수 있는 곳
1569301,매주 토요일에 만나는 흥겨운 진도 토속의 향연
2859167,홈메이드 호주식 브런치를 맛볼 수 있는 곳
2777871,싱싱한 횟감을 구매할 수 있는 원주 유일의 어시장
2782877,환경을 보호하고 동물을 사랑하는 작은 책방
2862981,갈치조림이 맛있는 한식당
3005255,손흥민 팬 모여라!
2569505,우리 영토에 대한 자긍심을 길러주는 곳
2038272,터미널에서 도보 3분 거리에 위치한 호텔
2874994,서판교에 있는 베트남전문 음식점
2769683,따뜻한 사랑의 이야기를 나눌 수 있는 곳
1925337,오래된 LP 음악을 들을 수 있는 카페
128396,옛 정취가 묻어있는 마을에서의 다양한 체험
1945293,한국의 슈바이처로 불리며 평생을 헌신한 장기려 박사
2910089,라운딩 전 먹는 건강한 아침 밥상
3056724,계절별로 자연의 변화를 감상할 수 있는 공원
2736697,팔공산의 아름다운 전경을 바라볼 수 있는 공원
2842645,신선한 곱창으로 만드는 우삼겹 곱창전골이 맛있는 집
3382836,지속가능 자족도시를 위하여 ‘혁신과 연대’에 대한 방안모색의 장
2736400,"용인시민들의 여가와 문화, 건강을 책임지는 복합체육공간"
2503316,맑은 공기와 깨끗한 물이 흐르는 펜션
1852992,미래를 선도하는 균형잡힌 언론사
2762735,염소 보양식 전문 식당
2714793,근현대기의 시를 읊어보다
560097,팔공산 자락에 있는 우리나라 최초의 유기박물관
2547335,한탄강을 온몸으로 느낄 수 있는 곳
127579,백봉산 전망대에서 감상하는 파노라마 뷰
3038622,놀이를 통한 창의력 향상에 도움이 되는 키즈카페
2915811,노란색 면발이 특징인 바지락 칼국수 맛집
130486,역사와 향토적 자산을 소중히 하는 군민들의 문화공동체
1838310,뛰어난 입지조건을 갖춘 치산계곡에 건립된 가족형 카라반 캠핑장
2914252,3대째 이어지는 서대문구 가좌동 전통의 중식
132375,먹거리가 가득한 인천의 명소
1606186,직접 잡은 자연산 활어회가 일품인 횟집
2734853,산 속에 위치하여 주변 자연경치가 아름다운 곳
2994658,언제나 편안하게 오갈 수 있는 곳
2783491,다양하고 맛있는 한우 요리를 맛볼 수 있는 곳
126835,가야 국왕들의 묘
126300,거친 파도와 바람이 빚어낸 환상의 섬
2681409,시골 감성이 주는 힐링을 몸소 느끼다
1577195,맑은 시냇물과 소나무 숲이 어우러진 숲
1958266,옥천전씨 가문의 현조인 전희철을 배향한 서원
2736429,멋진 생태공간
825295,"매년 10월 커피도시 강릉에서 개최되는 커피, 공연, 먹거리, 바리스타 경연, 스탬프랠리 등 다양한 이벤트와 함께하는 강릉의 대표 문화관광축제"
2844673,"돼지고기 등심과 가브리살, 삼겹살을 한 번에 맛볼 수 있는 곳"
130422,"한국도기 전통성을 재현, 개발하여 세계로의 도약을 꿈꾸는 곳"
2909084,레저체험을 함께 즐길 수 있는 뇌운계곡 글램핑
2749644,산자락에서의 캠핑
2782910,수달이 살고 있는 도심 속 저수지
2745604,경상권 최대의 한국 3대 시장 중 하나
2993325,근현대 서예 대가인 여초 김응현의 서법 정신을 기리는 서화 예술경연대회 개최
2782864,예밀 와인으로 즐기는 이색 체험
2465077,"양수 발전의 모든 것, 양양 에너지팜"
1627251,지역문화재활용 우수 사례로 선정된 향교
315959,남산에서 가장 규모가 큰 통일신라시대 사찰
129608,갯벌을 붉게 물들이는 낙조 명소
2782841,도란도란 함께 걷기 좋은 길
128803,속초의 아름다운 풍경 속으로 풍덩 빠져볼 수 있는 곳
1627495,정읍 시내가 시원스레 펼쳐지는 공원
126773,광대한 천연림과 우리나라 최초로 강변에 조성된 휴양림
1639130,자연 속에서 재충전을 할 수 있는 펜션
2734690,마장호수 앞 최적의 힐링공간
2868236,도심 속 정원 카페
304797,조선 태조가 창건한 남한산성 내 가장 오래된 사찰
2574888,짭짤한 마늘 양념과 쫄깃한 닭고기의 조합
1030828,기존의 자연림을 최대한 보존하여 만들어진 코스
133583,두부의 맛이 살아있는 두부 요리 전문점
2629905,다양한 체험을 즐길 수 있는 농촌체험마을
2733410,과학을 상상하고 생각을 체험하는 박물관
3479898,초콜릿을 사랑하는 모든 이들을 위한 최고의 축제
1113230,인천을 대표하는 진산이자 주산
989722,"세월이 갈수록 깊어지는 가치, 아델스코트 컨트리클럽"
2768083,하루에 두 번 바닷길이 열리는 선재도의 작은 섬
2768223,2014년 인천아시안게임 골프 경기가 치러진 친환경 골프장
2863200,"속 시원한 해장국, 얼큰한 순대국 맛집"
1994953,민주주의·인권·평화의 의미와 가치
2740055,강화도 숲속에서 자연과 함께
2783012,아이와 함께 방문하기 좋은 공원
2362382,부산 기장의 특산물인 기장미역으로 만든 미역국 전문점
1301487,고궁의 분위기에 어울리는 우리의 전통 음악﻿과 춤
2842152,임진강 민물 매운탕 전문점
300083,충주 시내에 위치한 포교사찰
2900390,"낮에는 카페, 밤에는 분위기 있는 술집으로 변하는 복합문화공간 무대륙"
130591,신인 작가들을 지원하고 미래를 키우는 미술관
605961,민영환이 을사늑약에 항거하여 자결하여 순국한 곳
2851700,택시요금보다도 저렴한 돈가스 맛집
1689699,별을 보고 우주를 이해하는 천문과학관
2857134,아치형 인테리어가 돋보이는 감성 카페
2461797,에너지의 효율과 중요함을 배워보자 !
131376,1급수의 청정 산간계곡지에서 즐기는 낚시
2875922,횡성 강원토속음식 더덕 맛집
2730856,지리산 공기를 마시며 즐기는 캠핑
2839441,"특별한 날을 위한 애니골 맛집, 이탈리안 레스토랑"
2867067,칠보산 아래 장어구이 전문점
126625,임진왜란 의병장 충경공 이정란의 사당
2787135,천혜의 자연경관과 풍부한 수량
2853291,제주에서 만나는 태국의 맛
2758508,도심 속 자연과 어우러진 18홀 대중제 골프클럽
2742256,성산일출봉이 보이는 노을 명소
2789340,도심 속에서 자연을 느낄 수 있는 공원
2787145,정겹고 따스한 분위기의 제주 공방 카페
2465921,미래 모빌리티 혁신의 창조적 리더
2502643,울산의 숨겨진 야경 명소
134461,남한강변의 전망과 함께 즐기는 일식
2853386,오직하나뿐인 우리의 으뜸 축제
2757751,거리로 나온 인형들과 함께 차 없는 거리에서 만나는 아주 특별한 퍼팻 스트릿
2748273,청정지역의 원시림이 가득한 산 속에서 즐기는 캠핑
2732465,청량한 하천 인근의 캠핑장
2854402,꼬들살(목덜미살)과 껍데기 맛집
2792997,청정 자연이 아름다운 여름철 휴양 명소
304689,일출이 아름다운 동해안 사찰
133020,좋은 재료로 만든 정갈한 한식요리를 맛볼 수 있는 곳
2717599,광배와 대좌를 갖추고 약그릇을 들고 서있는 모습의 약사불
2908967,부안 앞바다가 눈앞에 펼쳐지는 곳
2574470,통영 현지인이 추천하는 맛집
2780342,문화 예술적 시도를 통해 일상의 영감과 감각을 자극하는 문화공간
2990036,수학 및 기초과학에 대한 새로운 형태의 과학축제
2930334,자연과 반려견이 함께 뛰노는 놀이터
2652447,남해 바다를 감상하기 좋은 드라이브코스
2804300,편안하고 합리적인 휴식공간
624805,30년 이상 전통의 물회 맛집
2843786,정방폭포 옆 사진찍기 좋은 카페
702392,수난의 역사를 가지고 있는 석탑
2774020,자연과 조형물이 조화로운 아름다운 공간
2752550,넓고 자유로운 분위기
2894711,디지털콘텐츠와 다양한 오브제가 있는 복합문화공간
2831148,싱싱한 자연산 장어요리 전문점
138375,휴양하기 좋은 곳
2414848,교통 약자도 함께 즐길 수 있는 바라길
2744448,도심에서 멀지 않은 자연과 하나 되는 힐링 공간
2751577,벽화를 감상하며 장보기
1954374,조선 전기에 창건된 교육시설
2782687,누구나 함께 즐길 수 있는 다양한 프로그램이 있는 곳
1117178,청소년과 함께 꿈을 만들어 가는 공간
2755520,멋진 일몰을 감상할 수 있는 곳
1854485,고즈넉하고 아름답던 백제 속으로
2989816,"안전하고 건강한 일터, 행복한 대한민국"
2743789,워터슬라이드 수영장이 갖춰져 있는 캠핑장
2754411,이북식 손만두국과 만두뚝배기가 대표 음식
2869626,산지직송 30년 전통 소고기무밥 맛집
2837876,"레스토랑, 카페&라운지바를 동시에 이용할 수 있는 공간"
1882217,아름답고 수려한 자연을 배경삼아 행복한 하루를
2778824,낭만적인 분위기와 핸드드립 커피를 맛볼 수 있는 곳
2873042,맛있어서 사과드립니다.
2734895,갈비 뜯는 재미가 있는 맛 좋은 짬뽕
2914090,신선하고 쫄깃한 라멘을 즐길 수 있는 서울역 라멘 맛집
1864828,제주시 관덕정 맞은 편에 위치한 제주도의 특산품을 파는 곳
2752649,가족들과 자연 속에서 추억 만들기 좋은 곳
2569489,다양한 체험이 가능한 곳
2754735,산책하기 좋은 도심 속 공원
129465,바위봉을 등에 업고 있는 작지만 커다란 산
2719782,향수와 추억을 부르는 옛 모습이 보존된 마을
132122,참외로 유명한 칠곡의 전통시장
3060889,여름에는 물놀이장도 운영하는 편안한 근린공원
297986,고령시내에 있는 전통사찰
2875364,전복죽이 맛있는 해산물 전문 식당
143034,휴식과 즐거움을 만끽할 수 있는 강원도 5성급 호텔
2873132,함께의 의미를 담은 맛과 마음의 카페
2836182,24년 전통의 맑은 해장국집
125589,아름다운 해안절경을 볼 수 있는 동해의 대표 관광지
2720203,일년 내내 발길 닿는 어디든. 서울 구석구석에서 만나는 거리예술공연
137957,서귀포에 위치한 핀란드의 빨간 소나무로 지어진 스위스 통나무 샬레
2839635,무한리필 숙성고기 뷔페 쌈밥집
132436,"나주반(소반류), 전통부채, 전통가구(주문제작)를 볼 수 있는 곳"
2900987,부드러운 장어로 씹지 않아도 살살 녹는 장어구이집
2903510,제주 공항 근처 도민 맛집 근고기 전문점
1718981,화합과 단결의 축제
2785306,낚시 명소로 거듭난 부산 대표 항만
2708852,남해의 아름다운 바다를 한눈에 담아 보자 !
2790917,백제 왕궁의 유물을 볼 수 있는 공간
2540280,천연기념물 진돗개의 날을 기념하는 축제
2853471,다양한 포토 스폿을 가진 베이커리 카페
2844395,김포시 구래동 돈가스 맛집
609884,다양한 묵 요리를 맛볼 수 있는 곳
1948920,해당 포스터는 지난 포스터임을 유의하세요.
129205,사계절이 아름다운 신안 우이도에 자리한 해변
2766903,대구 중구의 터줏대감 시장
2746709,스위스 목장에 온 듯한 힐링공간
131576,자연과 인공이 혼연일체로 격조 높은 조화를 이루는 클럽
2515531,도기와 쌀의 도시로 떠나는 이천여행
2839731,한우만을 고집하는 한우전문 정육식당
131910,푸른 바다를 보면서 즐기는 수영
128353,옛 시골의 모습과 정겨운 인심을 고스란히 간직해 오는 마을
2854704,예쁜 정원이 있는 이탈리안 레스토랑
2676018,"작지만 크고, 끝이지만 시작인 곳"
2871418,수제비건쿠키를 맛볼 수 있는 곳
2900853,민물새우 손수제비가 별미
273758,동대문 패션이 모두 모여있는 쇼핑몰
2855417,아이들과 함께 즐기기 좋은 익산 돈가스 맛집
2844078,중문 신라호텔 15년 경력 셰프가 만든 인생짬뽕
127060,근대 한옥의 멋을 간직한 상류층의 가옥
1213516,초원의 나라 몽골의 문화를 체험할 수 있는 곳
2729566,충남 서천군 장항읍에 있는 캠핑장
132977,포항 시내 온정 가득한 낙지 노포
643998,자연과 함께 숨쉬는 편안한 공간
3080382,제주 조천 함덕의 바다 전망이 좋은 호텔
130675,우리 활에 담긴 선조의 얼과 슬기로움을 배우는 곳
2999332,청년들의 마음을 하나로 모아 소외계층에게 따뜻한 마음을 전달
2727291,복잡한 도시를 떠나 청정자연에서의 편안한 휴식공간
2848931,반려동물 놀이공간과 함께 이용할 수 있는 식당
1204763,"오늘도, 쉴 새 없이 턴다!"
789760,원시자연의 호젓함을 느낄 수 있는 최적의 트레킹 코스
1622907,송·죽·매·란을 벗삼아 살기를 희망하던 송국택 선생을 기리는 학당
2748389,국내 최대 규모를 자랑하는 파3 18홀 골프장
2904449,파주 매운탕 전문점
1435934,봉학사 터에서 발견된 고려 초기의 석탑
2851233,어린이부터 어르신까지 모두가 좋아하는 퓨전 한정식
2905170,진짜 강릉의 맛 강릉짬뽕순두부
2828029,"가족영화를 통해 가족의 의미를 되새기고, 또한 다양한 가족 포용하는데 이해를 돕고자 진행되는 영화제"
2676283,지구를 하나로 연결하는 바다의 모든 것
2993216,가족과 함께 하기 좋은 도심 속 휴식 공간
2592174,문화와 하늘을 잇다
2860532,얇은 피에 소가 가득 찬 수제 만두 맛집
1950218,시간의 강을 건너 청동기 시대를 만나다!
1875605,걸어서 여행할 수 있는 코스
142979,남산 아래 남대문시장 부근 깔끔한 관광호텔
2756120,건강증진을 위한 조깅코스가 있는 공원
304687,냉정산에 위치한 의상이 창건한 사찰
2808173,지중해 문어 오일찜과 다양한 해산물 요리를 맛볼 수 있는 곳
2783345,건강하고 맛있는 멕시칸 요리를 맛보고 싶다면 !
2902637,이국적인 분위기의 씨푸드 레스토랑
129760,한국 현대미술의 풍부한 결실을 실현하기 위한 미술관
2903715,착한 가격에 다양한 음식을 맛볼 수 있는 곳
125885,천안의 새로운 관광명소로 떠오르고 있는 각원사
2798965,숲길을 따라 걸으며 메밀꽃 피는 봉평까지 이어진 길
1612024,팔공산 부인사 계곡에 위치한 고려시대 마애불
1116189,운암지 수변공원과 함께 둘러보는 함지산 산성
131079,다양한 어종을 낚는 즐거움
2833827,특별하고 맛있는 브런치를 맛볼 수 있는 곳
736807,한국의 근현대 미술을 선도하는 화랑
131449,자연 속에서 키우는 청소년의 꿈
2795956,경기지방의 전형적인 주거 모습
128678,국보로 지정된 신라시대 비석
2769861,"드라이브 인, 워킹스루 방식의 강원형 종합 자동차 행사"
2901496,숲속에 있는 베이커리 브런치 카페
2752638,여름철 피서지
125921,마을 주민들의 힘으로 다시 세운 석탑
2782810,씨카약과 스노클링을 즐길 수 있는 곳
2729981,경북 경주시 강동면에 위치한 캠프 ing
2843891,아라뱃길 뷰가 아름다운 이탈리안 레스토랑
2923534,국밥과 함께 먹는 비빔수육국수가 별미
2594215,다양한 전통문화 체험이 가능한 한옥
1627027,후백제 창업군주 견훤의 회한이 묻힌 곳
2777943,반달 할아버지의 발자취를 따라가 보다
2784050,성남문화재단이 운영하는 지역의 유일한 공립미술관
1611790,조선 유생들의 생활단면을 볼 수 있는 누각
2782987,문학작품의 탄생 근원지인 이청준 생가
2741592,서울 시내의 5대 재래시장
2824523,천안 뷰 맛집
126416,우리나라의 맑은 가을 하늘을 닮은 고려청자의 산지
129887,화천 시민들의 문화와 예술의 중심지
2730529,조용한 마을 풍경과 자연휴식공간이 있는 캠핑장
2373370,이필주 목사의 사택이 있던 곳
2846314,직접 로스팅한 원두로 내려주는 커피 맛집
601878,인천 양구이 노포고깃집
2782452,옥천 가서 보자
838590,한국인의 입맛에 맞는 다양한 정통 중국 음식
2905265,깔끔한 인테리어가 매력적인 논현동 카페
3043990,이승만 대통령이 기거했던 근대 정치의 역사적 현장
2836110,파주 가람마을 이태리 식당
2717321,특별한 공간에서의 특별한 체험
129487,남해 가장 남쪽에 위치해 일 년 내내 따뜻한 설리마을 해수욕장
2784718,대전 괴곡동에 있는 마을의 오랜 수호목
138794,바다뷰를 보며 스파를 즐기고 침실에 누워 일출까지 감상할 수 있는 최상의 휴양지
2895255,망포역에 있는 대형 고깃집
1839536,걸어서 여행하는 아름다운 제주도
2746399,자연 그대로의 경관을 품고 있는 억새 군락지
2877784,빵지순례 맛집으로 소문난 빵공장
2517013,아산 스파포레 부근 온천수가 나오는 모텔
127433,도심 속 산림휴양과 자연학습공간
1748884,다양한 공연과 전시가 이루어지는 복합문화공간
312666,농암산 기슭에 위치한 사찰
1836261,백골연대 장병들의 투혼을 기리기 위한 전적비
2619631,신비로운 곤충세계와의 만남
2999865,각종 꽃들을 계절에 따라  군락으로 구경할 수 있는 곳
2749052,이탈리안 레스토랑 & 카페
2741505,분단의 역사와 아름다운 자연이 이어지는 길
2750354,인정이 넘치는 초대 받고 싶은 골프장
3378995,영상으로 체험하는 고싸움놀이
1574707,"매헌의 발자국, 영웅의 길 우리함께 걷다!"
2761977,숲과 자연이 어우러진 캠핑장
2782798,여수 토박이들이 추천하는 소문난 맛집
2851296,연탄불에 구운 갈매기살과 칼칼한 김치찌개가 일품
2823966,함께 어울릴 수 있는 다양한 체험 프로그램과 공연
604097,광주김치 음식과 문화를 버무리다
3060939,"레지던스, 오피스, 리테일이 모여있는 도시형 리조트"
2864052,문화 예술 공연을 즐기는 문화 공간
2752049,계곡과 숲이 있는 캠핑장
2788152,자연 경관 만끽하며 걷는 길
2837555,얼큰한 민물 매운탕을 맛볼 수 있는 곳
2751262,대구에 위치한 중화요리점
2923260,수제 와인과 함께 즐기는 경양식 돈가스
2734820,아이들과 행복한 추억을 만들 수 있는 글램핑장
625997,시원한 파도소리를 들으며 맛있는 음식을 먹을 수 있는 식당
2687739,웨딩홀과 같이 운영하는 소고기 구이 전문점
2758166,족발과 짬뽕의 만남
3384951,토신과 곡신을 기리던 제단
2767810,신선한 한우를 합리적인 가격에 맛볼 수 있는 곳
1600603,산채 나물과 건강에 좋은 약초를 이용한 음식점
2844045,대형 화덕으로 구운 생선구이 맛집
2465418,첨단 설비와 완전 자동화 시스템을 갖춘 환경친화형 공장
3072032,컬러풀한 세상으로 가득한 플레이뮤지엄
2552450,동백이 아름다운 남도의 섬 장사도로 가는 선박
2613169,드넓게 펼쳐진 한 폭의 그림과 같은 녹차밭
404182,제주특별자치도 서귀포시에 있는 한식 전문점
2869135,부산역에 내리면 꼭 먼저 가봐야 하는 시장
2749556,수려한 경관과 깨끗한 낚시 환경과 수질을 유지하는 곳
127243,파평 윤씨의 시조인 태사공 윤신달의 사당
250313,마을의 평안을 기원하는 특별한 돌장승
3024577,옥연지 일대의 자연을 즐기며 걷는 힐링로드
128820,강화도조약이 체결됐던 가슴 아픈 역사의 현장
126643,설악산국립공원을 대표하는 기암절경의 고개와 폭포
2671139,"세계와 함께, 공예의 진심 청주에서!<br>대한민국 대표 문화매력 로컬100"
130382,지역 문화예술진흥의 중심
1941079,20여 가지의 다양한 반찬이 입과 눈을 즐겁게 하는 식당
1063408,따뜻한 온돌이 있는 전통찻집
